,id_text,id_forum,text,type,tagger,pasien,usia_pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi,clean_no_stopwords,remove_char,clean_stopwords
199,200,30,Gelombang QRS yang melebar menandakan fungsi ventrikel yang terganggu dan wajar ditemukan pada kondisi gagal jantung,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Gelombang QRS yang melebar menandakan fungsi ventrikel yang terganggu dan wajar ditemukan pada kondisi gagal jantung,gelombang qrs yang melebar menandakan fungsi ventrikel yang terganggu dan wajar ditemukan pada kondisi gagal jantung,gelombang qrs melebar menandakan fungsi ventrikel terganggu wajar ditemukan kondisi gagal jantung
200,201,30,Hal yang terbaik saat ini adalah kontrol teratur dan patuhi anjuran dokter dengan tepat,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hal yang terbaik saat ini adalah kontrol teratur dan patuhi anjuran dokter dengan tepat,hal yang terbaik saat ini adalah kontrol teratur dan patuhi anjuran dokter dengan tepat,terbaik kontrol teratur patuhi anjuran dokter
201,202,30,Ketidak patuhan mengakibatkan seseorang dengan gagal jantung akan menurun dengan cepat kondisinya,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ketidak patuhan mengakibatkan seseorang dengan gagal jantung akan menurun dengan cepat kondisinya,ketidak patuhan mengakibatkan seseorang dengan gagal jantung akan menurun dengan cepat kondisinya,ketidak patuhan mengakibatkan gagal jantung menurun cepat kondisinya
202,203,30,Semoga informasi ini bermanfaat,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semoga informasi ini bermanfaat,semoga informasi ini bermanfaat,semoga informasi bermanfaat
203,204,30,Salam,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Salam,salam,salam
204,205,31,Dok saya ingin bertanya yang dimaksud dengan diastolik grade 1 itu apa,q,f,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Dok saya ingin bertanya yang dimaksud dengan diastolik grade 1 itu apa,dok saya ingin bertanya yang dimaksud dengan diastolik grade 1 itu apa,dok diastolik grade 1
205,206,32,"Alo, terimakasih sudah bertanya ke Alodokter",a,f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Alo, terimakasih sudah bertanya ke Alodokter",alo terimakasih sudah bertanya ke alodokter,alo terimakasih alodokter
206,207,32,Perkenalkan saya dr Rio akan menjawab pertanyaan anda,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perkenalkan saya dari Rio akan menjawab pertanyaan anda,perkenalkan saya dari rio akan menjawab pertanyaan anda,perkenalkan rio
207,208,32,Tekanandiastolikadalah tekanan darah pada saat jantung sedang berelaksasi atau beristirahat,a,f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tekanandiastolikadalah tekanan darah pada saat jantung sedang berelaksasi atau beristirahat,tekanandiastolikadalah tekanan darah pada saat jantung sedang berelaksasi atau beristirahat,tekanandiastolikadalah tekanan darah jantung berelaksasi beristirahat
208,209,32,"Untuk pertanyaan yang anda ajukan sepertinya kurang lengkap, namun saya akan coba untuk memberikan sedikit gambaran",a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Untuk pertanyaan yang anda ajukan sepertinya kurang lengkap, namun saya akan coba untuk memberikan sedikit gambaran",untuk pertanyaan yang anda ajukan sepertinya kurang lengkap namun saya akan coba untuk memberikan sedikit gambaran,ajukan lengkap coba gambaran
209,210,32,Mungkin yang anda maksudkan adalah disfungsi diastolik grade 1,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mungkin yang anda maksudkan adalah disfungsi diastolik grade 1,mungkin yang anda maksudkan adalah disfungsi diastolik grade 1,maksudkan disfungsi diastolik grade 1
210,211,32,Kondisi ini merupakan salah satu jenis dari gagal jantung kongestif,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kondisi ini merupakan salah satu jenis dari gagal jantung kongestif,kondisi ini merupakan salah satu jenis dari gagal jantung kongestif,kondisi salah jenis gagal jantung kongestif
211,212,32,"Gagal jantung kongestif secara garis besar dibedakan menjadi dua yaitu disfungsi sistolik, dan disfungsi diastolik",a,f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gagal jantung kongestif secara garis besar dibedakan menjadi dua yaitu disfungsi sistolik, dan disfungsi diastolik",gagal jantung kongestif secara garis besar dibedakan menjadi dua yaitu disfungsi sistolik dan disfungsi diastolik,gagal jantung kongestif garis dibedakan disfungsi sistolik disfungsi diastolik
212,213,32,Disfungsi sistolik terjadi ketika otot jantung tidak berkontraksi dengan baik sehingga darah tidak terpompa keseluruh tubuh,a,f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disfungsi sistolik terjadi ketika otot jantung tidak berkontraksi dengan baik sehingga darah tidak terpompa keseluruh tubuh,disfungsi sistolik terjadi ketika otot jantung tidak berkontraksi dengan baik sehingga darah tidak terpompa keseluruh tubuh,disfungsi sistolik otot jantung berkontraksi darah terpompa keseluruh tubuh
213,214,32,"Disfungsi diastolik terjadi ketika kontraksi jantung normal, namun ventrikel / serambi mengalami gangguan sehingga darah yang masuk ke jantung tidak maksimal",a,f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Disfungsi diastolik terjadi ketika kontraksi jantung normal, namun ventrikel / serambi mengalami gangguan sehingga darah yang masuk ke jantung tidak maksimal",disfungsi diastolik terjadi ketika kontraksi jantung normal namun ventrikel  serambi mengalami gangguan sehingga darah yang masuk ke jantung tidak maksimal,disfungsi diastolik kontraksi jantung normal ventrikel serambi mengalami gangguan darah masuk jantung maksimal
214,215,32,"Itu adalah penjabaran singkat, untuk informasi lebih jelasnya anda bisa berkonsultasi ke dokter jantung",a,f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Itu adalah penjabaran singkat, untuk informasi lebih jelasnya anda bisa berkonsultasi ke dokter jantung",itu adalah penjabaran singkat untuk informasi lebih jelasnya anda bisa berkonsultasi ke dokter jantung,penjabaran singkat informasi berkonsultasi dokter jantung
215,216,32,"Sekian jawaban yang dapat saya berikan, terimakasih banyak :)",a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Sekian jawaban yang dapat saya berikan, terimakasih banyak :)",sekian jawaban yang dapat saya berikan terimakasih banyak ,sekian terimakasih
216,217,33,Sakit nyeri dada sebelah kiri disertai tangan dingin hingga kuku berwarna biru,q,f,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Sakit nyeri dada sebelah kiri disertai tangan dingin hingga kuku berwarna biru,sakit nyeri dada sebelah kiri disertai tangan dingin hingga kuku berwarna biru,sakit nyeri dada sebelah kiri disertai tangan dingin kuku berwarna biru
217,218,33,Berapa kali rasa seperti jantung terhentak,q,f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Berapa kali rasa seperti jantung terhentak,berapa kali rasa seperti jantung terhentak,kali jantung terhentak
218,219,34,"Alo, terimakasih atas pertanyaannya",a,f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Alo, terimakasih atas pertanyaannya",alo terimakasih atas pertanyaannya,alo terimakasih pertanyaannya
219,220,34,"Jantung yang terasa bagai terhentak bisa wajar terjadi saat Anda kaget atau takut berlebihan, terlalu banyak mengkonsumsi minuman berkafein atau bersoda, serta mengkonsumsi stimulan dan beberapa jenis obat tertentu",a,f,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Jantung yang terasa bagai terhentak bisa wajar terjadi saat Anda kaget atau takut berlebihan, terlalu banyak mengkonsumsi minuman berkafein atau bersoda, serta mengkonsumsi stimulan dan beberapa jenis obat tertentu",jantung yang terasa bagai terhentak bisa wajar terjadi saat anda kaget atau takut berlebihan terlalu banyak mengkonsumsi minuman berkafein atau bersoda serta mengkonsumsi stimulan dan beberapa jenis obat tertentu,jantung terhentak wajar kaget takut mengkonsumsi minuman berkafein bersoda mengkonsumsi stimulan jenis obat
220,221,34,"Akan tetapi, bisa juga keluhan seperti ini muncul karena suatu penyakit, misalnya: Gangguan jantung, seperti kelainan irama jantung, serangan jantung, gagal jantung, lemah jantung Gangguan psikis, seperti gangguan cemas berlebih, serangan panik, fobia spesifik, gangguan psikosomatis Lain-lain, seperti gastroesophageal reflux disease, alergi, gangguan keseimbangan elektrolit (terutama kalium, natrium, kalsium, magnesium), alkoholisme, penyalahgunaan narkoba, anemia, hipotensi, hipoglikemia, gangguan hormon, dan sebagainya Jika sesuai dengan judul Anda, dimana keluhan ini muncul disertai nyeri dada kiri, tangan dingin, dan kuku kebiruan, bisa jadi kondisi Anda mengarah ke gangguan jantung",a,f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Akan tetapi, bisa juga keluhan seperti ini muncul karena suatu penyakit, misalnya: Gangguan jantung, seperti kelainan irama jantung, serangan jantung, gagal jantung, lemah jantung Gangguan psikis, seperti gangguan cemas berlebih, serangan panik, fobia spesifik, gangguan psikosomatis Lain-lain, seperti gastroesophageal reflux disease, alergi, gangguan keseimbangan elektrolit (terutama kalium, natrium, kalsium, magnesium), alkoholisme, penyalahgunaan narkoba, anemia, hipotensi, hipoglikemia, gangguan hormon, dan sebagainya Jika sesuai dengan judul Anda, dimana keluhan ini muncul disertai nyeri dada kiri, tangan dingin, dan kuku kebiruan, bisa jadi kondisi Anda mengarah ke gangguan jantung",akan tetapi bisa juga keluhan seperti ini muncul karena suatu penyakit misalnya gangguan jantung seperti kelainan irama jantung serangan jantung gagal jantung lemah jantung gangguan psikis seperti gangguan cemas berlebih serangan panik fobia spesifik gangguan psikosomatis lain-lain seperti gastroesophageal reflux disease alergi gangguan keseimbangan elektrolit terutama kalium natrium kalsium magnesium alkoholisme penyalahgunaan narkoba anemia hipotensi hipoglikemia gangguan hormon dan sebagainya jika sesuai dengan judul anda dimana keluhan ini muncul disertai nyeri dada kiri tangan dingin dan kuku kebiruan bisa jadi kondisi anda mengarah ke gangguan jantung,keluhan muncul penyakit gangguan jantung kelainan irama jantung serangan jantung gagal jantung lemah jantung gangguan psikis gangguan cemas berlebih serangan panik fobia spesifik gangguan psikosomatis lain-lain gastroesophageal reflux disease alergi gangguan keseimbangan elektrolit kalium natrium kalsium magnesium alkoholisme penyalahgunaan narkoba anemia hipotensi hipoglikemia gangguan hormon sesuai judul dimana keluhan muncul disertai nyeri dada kiri tangan dingin kuku kebiruan kondisi mengarah gangguan jantung
221,222,34,"Namun, untuk memastikan kondisi ini, perlu dilakukan pemeriksaan langsung oleh dokter, bahkan terkadang perlu juga dilakukan rekam jantung, rontgen, tes darah, dan tes penunjang lainnya",a,f,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Namun, untuk memastikan kondisi ini, perlu dilakukan pemeriksaan langsung oleh dokter, bahkan terkadang perlu juga dilakukan rekam jantung, rontgen, tes darah, dan tes penunjang lainnya",namun untuk memastikan kondisi ini perlu dilakukan pemeriksaan langsung oleh dokter bahkan terkadang perlu juga dilakukan rekam jantung rontgen tes darah dan tes penunjang lainnya,kondisi pemeriksaan langsung dokter terkadang rekam jantung rontgen tes darah tes penunjang
222,223,34,"Sebab itu, baiknya periksakan langsung diri Anda ke dokter atau dokter penyakit dalam ya",a,f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Sebab itu, baiknya periksakan langsung diri Anda ke dokter atau dokter penyakit dalam ya",sebab itu baiknya periksakan langsung diri anda ke dokter atau dokter penyakit dalam ya,baiknya periksakan langsung dokter dokter penyakit ya
223,224,34,"Sementara ini, agar keluhan membaik, Anda bisa tidur lebih awal dan lebih teratur, jauhi minuman berkafein dan beralkohol, jangan juga sembarangan meminum stimulan, olahraga setiap 1-2 hari sekali dengan durasi minimal 30 menit persesi, perbanyak relaksasi agar tidak stres atau panik berlebihan, kompres hangat dada Anda, makan yang sering porsi kecil-kecil, serta jangan sembarangan minum obat tanpa saran dokter",a,f,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Sementara ini, agar keluhan membaik, Anda bisa tidur lebih awal dan lebih teratur, jauhi minuman berkafein dan beralkohol, jangan juga sembarangan meminum stimulan, olahraga setiap 1-2 hari sekali dengan durasi minimal 30 menit persesi, perbanyak relaksasi agar tidak stres atau panik berlebihan, kompres hangat dada Anda, makan yang sering porsi kecil-kecil, serta jangan sembarangan minum obat tanpa saran dokter",sementara ini agar keluhan membaik anda bisa tidur lebih awal dan lebih teratur jauhi minuman berkafein dan beralkohol jangan juga sembarangan meminum stimulan olahraga setiap 1-2 hari sekali dengan durasi minimal 30 menit persesi perbanyak relaksasi agar tidak stres atau panik berlebihan kompres hangat dada anda makan yang sering porsi kecil-kecil serta jangan sembarangan minum obat tanpa saran dokter,keluhan membaik tidur teratur jauhi minuman berkafein beralkohol sembarangan meminum stimulan olahraga 1-2 durasi minimal 30 menit persesi perbanyak relaksasi stres panik kompres hangat dada makan porsi kecil-kecil sembarangan minum obat saran dokter
224,225,34,Semoga membantu ya,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semoga membantu ya,semoga membantu ya,semoga membantu ya
225,226,35,"Halo dok saya ingin bertanya, ayah saya masuk ICU 3 bulan yang lalu, diagnosis awal menyatakan ayah saya terkena penyakit jantung koroner, dan setelah pulang ayah saya harus rutin kontrol, kontrol pertama diagnosis nya masih jantung koroner nah setelah kontrol kedua itu terkena penyakit gagal jantung, mengapa bisa begitu ya dok? Tapi ayah saya tidak pernah mengalami pembengkakan di kaki atau daerah tubuh lain, hanya saya suka sesak dada nya mohon penjelasan nya dok",q,f,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,"Halo dok saya ingin bertanya, ayah saya masuk ICU 3 bulan yang lalu, diagnosis awal menyatakan ayah saya terkena penyakit jantung koroner, dan setelah pulang ayah saya harus rutin kontrol, kontrol pertama diagnosis nya masih jantung koroner nah setelah kontrol kedua itu terkena penyakit gagal jantung, mengapa bisa begitu ya dok? Tapi ayah saya tidak pernah mengalami pembengkakan di kaki atau daerah tubuh lain, hanya saya suka sesak dada nya mohon penjelasan nya dok",halo dok saya ingin bertanya ayah saya masuk icu 3 bulan yang lalu diagnosis awal menyatakan ayah saya terkena penyakit jantung koroner dan setelah pulang ayah saya harus rutin kontrol kontrol pertama diagnosis nya masih jantung koroner nah setelah kontrol kedua itu terkena penyakit gagal jantung mengapa bisa begitu ya dok tapi ayah saya tidak pernah mengalami pembengkakan di kaki atau daerah tubuh lain hanya saya suka sesak dada nya mohon penjelasan nya dok,halo dok ayah masuk icu 3 diagnosis ayah terkena penyakit jantung koroner pulang ayah rutin kontrol kontrol diagnosis nya jantung koroner kontrol terkena penyakit gagal jantung ya dok ayah mengalami pembengkakan kaki daerah tubuh suka sesak dada nya mohon penjelasan nya dok
226,227,36,"Halo, terimasih telah bertanya di Alodokter",a,f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Halo, terimasih telah bertanya di Alodokter",halo terimasih telah bertanya di alodokter,halo terimasih alodokter
227,228,36,Penyakit jantung koroner adalah kondisi medis yang mana terdapat sumbatan pada pembuluh darah arteri jantung yang terjadi akibat adanya penumpukan lemak pada dinding pembuluh darah,a,f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Penyakit jantung koroner adalah kondisi medis yang mana terdapat sumbatan pada pembuluh darah arteri jantung yang terjadi akibat adanya penumpukan lemak pada dinding pembuluh darah,penyakit jantung koroner adalah kondisi medis yang mana terdapat sumbatan pada pembuluh darah arteri jantung yang terjadi akibat adanya penumpukan lemak pada dinding pembuluh darah,penyakit jantung koroner kondisi medis sumbatan pembuluh darah arteri jantung akibat penumpukan lemak dinding pembuluh darah
228,229,36,Sumbatan yang terjadi dapat mengganggu aliran darah dan pasokan oksigen ke otot jantung yang menyebabkan terjadinya serangan jantung,a,f,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sumbatan yang terjadi dapat mengganggu aliran darah dan pasokan oksigen ke otot jantung yang menyebabkan terjadinya serangan jantung,sumbatan yang terjadi dapat mengganggu aliran darah dan pasokan oksigen ke otot jantung yang menyebabkan terjadinya serangan jantung,sumbatan mengganggu aliran darah pasokan oksigen otot jantung menyebabkan serangan jantung
229,230,36,Penyakit gagal jantung merupakan kondisi dimana terjadi penurunan fungsi pompa jantung dlam menjalankan fungsinya untuk memompa dan mengalirjkan darah ke seluruh tubuh,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Penyakit gagal jantung merupakan kondisi dimana terjadi penurunan fungsi pompa jantung dalam menjalankan fungsinya untuk memompa dan mengalirjkan darah ke seluruh tubuh,penyakit gagal jantung merupakan kondisi dimana terjadi penurunan fungsi pompa jantung dalam menjalankan fungsinya untuk memompa dan mengalirjkan darah ke seluruh tubuh,penyakit gagal jantung kondisi dimana penurunan fungsi pompa jantung menjalankan fungsinya memompa mengalirjkan darah tubuh
230,231,36,Salah satu penyebab tersering terjadinya gagal jantung adalah penyakit jantung koroner,a,f,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Salah satu penyebab tersering terjadinya gagal jantung adalah penyakit jantung koroner,salah satu penyebab tersering terjadinya gagal jantung adalah penyakit jantung koroner,salah penyebab tersering gagal jantung penyakit jantung koroner
231,232,36,Mekanisme yang mendasari adalah sumbatan atau penyempitan pembuluh darah koroner tersebut mengakibatkan terjadinya kerusakan atau kematian otot jantung sehingga berdampak pada kemampuan pompa jantung yang juga menurun/melemah,a,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Mekanisme yang mendasari adalah sumbatan atau penyempitan pembuluh darah koroner tersebut mengakibatkan terjadinya kerusakan atau kematian otot jantung sehingga berdampak pada kemampuan pompa jantung yang juga menurun/melemah,mekanisme yang mendasari adalah sumbatan atau penyempitan pembuluh darah koroner tersebut mengakibatkan terjadinya kerusakan atau kematian otot jantung sehingga berdampak pada kemampuan pompa jantung yang juga menurunmelemah,mekanisme mendasari sumbatan penyempitan pembuluh darah koroner mengakibatkan kerusakan kematian otot jantung berdampak kemampuan pompa jantung menurunmelemah
