id_text,id_forum,text,type,tagger,pasien,usia_pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi
644,98,Demikian informasi yang dapat saya berikan. Semoga membantu menjawab pertanyaan anda. Salam,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
645,99,Dok kalau kulit dada diraba terasa agak tidak peka dan terasa tebal seperti ada yang melapisi ,q,b,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
646,99,itu gejala apa ya dok?,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
647,100,"Alo MR, Terima kasih atas pertanyaannya untuk Alodokter",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
648,100,"Rasa kebas terutama pada dada kiri dapat disebabkan oleh beberapa hal yaitu gangguan penyumbatan pembuluh darah jantung, gangguan pada otot dada, gangguan paru, gangguan tulang, peningkatan asam lambung, dan stres",a,b,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
649,100,"Pada gangguan penyumbatan pembuluh darah jantung atau serangan jantung, gejalanya akan meliputi nyeri dada kiri yang menjalar hingga leher, ketiak, dan lengan kiri, serta memberat saat aktivitas",a,b,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
650,100,"Jika memang keluhan disebabkan oleh gangguan pada otot atau tulang,keluhannya akan berupa rasa kebas pada dada yang disertai nyeri ketika menggerakkan lengan atau perubahan posisi yang menyebabkan otot dan tulang dada tertarik",a,b,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
651,100,"Sedangkan, pada kondisi stres keluhan akan disertai sesak dan linu di dada",a,b,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
652,100,"Pada penyakit paru, keluhannya akan disertai sesak napas, napas yang tidak lega, nyeri dada ketika menarik napas, dan dapat disertai keluhan seperti demam, batuk, atau napas bunyi",a,b,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
653,100,Dan yang terkahir adalah dapat disebabkan oleh peningkatan asam lambung yang disertai panas di dada dan naiknya cairan lambung ke kerongkongan,a,b,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
654,100,"Untuk mengetahui lebih pasti kondisi anda, sebaiknya memeriksakan diri ke dokter, dimana nantinya akan dilakukan pemeriksaan fisik maupun lanjutan seperti EKG (rekam jantung) atau rontgen dada jika diperlukan",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
655,100,"Demikian informasi yang dapat disampaikan, semoga bermanfaat. Terima kasih",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
656,101,"Selamat siang dok, mohon bantuannya, Jadi beberapa hari ini, tiba-tiba dada saya terasa seperti tertekan sehingga nafas tidak plong, mules, terkadang juga kedinginan",q,b,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
657,101,Tapi kalau dibawa nonton atau maen game rasa tertekan didada itu hilang,q,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
658,101,Kalau saya minum obat maag mulesnya hilang dok,q,b,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
659,101,"Saya jadinya bingung, ada apa dg kesehatan saya",q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
660,102,Terima kasih atas pertanyaannya di Alodokter,a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
661,102,Penyebab keluhan yang Anda sampaikan tidak bisa ditentukan tanpa melalui pemeriksaan secara langsung,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,102,"Beberapa kemungkinan penyebab keluhan-keluhan tersebut: Gastroesophageal reflux disease (GERD)merupakan penyakit yang terjadi akibat kebiasaanmakan makanan pedas, makan makanan asam, dan langsung berbaring setelah makan (tidak menunggu 3 jam)",a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
663,102,Kebiasaan ini membuat otot pembatas antara kerongkongan (esofagus) dan lambung menjadi lemah dan akhirnya membuat asam lambung bisa naik ke kerongkongan,a,b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
664,102,"Kenaikan asam lambung menimbulkan gejala-gejala, seperti dada terasa panas, sesak, dan mual",a,b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
665,102,"Gangguan somatoform, yaitu suatu gangguan kejiwaan di mana penderitanya merasa mengalami penyakit tetapi dari pemeriksaan dokter dan juga pemeriksaan penunjang tidak terbukti adanya penyakit",a,b,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
666,102,"Serangan jantung, gejalanya berupa nyeri dada seperti tertekan yang menjalar hingga ke leher, rahang, lengan, atau ke punggung",a,b,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
667,102,Hal ini merupakan kondisi yang membutuhkan penanganan segera,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
668,102,Penyakit lain,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,102,Untuk memastikannya sebaiknya Anda memeriksakan diri ke dokter secara langsung,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
670,102,"Makan secara terjadwal, hindari makanan pedas dan asam",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
671,102,Semoga membantu,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
672,103,"tolong dok saya takut :') ,saya mau nanya tadi saya terkena serangan penyakit jantung serasa berat dan berdetak kencang, dan tangan saya kaku bener2 kaku gabisa digerakin kaya ketarik kenceng, ",q,b,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
673,103,"menurut saya penyakit saya jauh dari kata penyakit kesemutan dok, yang saya takutin dan saya rasain itu penyakit kaya stroke/kejang ringan, mohon dijawab tolong dok saya takut :')",q,b,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
674,104,"Alo, terimakasih atas pertanyaannya",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
675,104,"Dada yang terasa berat, berdebar kencang, hingga tangan kaku bagai tertarik sesungguhnya tidak khas disebabkan oleh kejang atau stroke",a,b,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
676,104,"Lebih umum, keluhan seperti ini muncul karena: Gangguan keseimbangan elektrolit, terutama kalium, natrium, dan kalsium ",a,b,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
677,104,"Dispepsia (peningkatan asam lambung), contohnya akibat gastroesophageal reflux disease, gastritis, tukak lambung ",a,b,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
678,104,"Gangguan jantung, seperti penyakit jantung koroner, gangguan irama jantung, kelainan katup jantung",a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,104,"Faktor lain, seperti hipertiroidisme, infeksi virus atau bakteri, gangguan kecemasan, anemia, kelelahan fisik, syaraf kejepit, efek samping obat, alergi, rheumatoid arthritis, dan sebagainya ",a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,104,Kondisi seperti ini sepatutnya jangan dulu dicemaskan berlebihan,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
681,104,"Agar membaik, cobalah Anda perbanyak dulu beristirahat,",a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
682,104," kompres hangat dada dan tangan Anda yang terasa tidak nyaman, ",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
683,104,"longgarkan pakaian Anda, atur napas Anda dengan baik, minum banyak air putih, makanlah yang teratur variasi makanan bergizi seimbang, jauhi rokok dan alkohol, tidak dulu mengkonsumsi minuman berkafein dan beralkohol, tidak sembarangan minum obat atau herba, dan disiplinlah menjalani pola hidup sehat",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
684,104,"Apabila langkah di atas masih belum bisa mengatasi keluhan Anda, lebih aman Anda periksa langsung sajalah ke dokter atau dokter penyakit dalam terdekat ya",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
685,104,Semoga membantu,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
686,105,"dok saya dulu pernah disuruh cek ekg, memang seperti tdk beraturan dan dapt obat isodripone kalo tdk salah ,",q,b,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
687,105,namun setelah rongten saya ada penyakit TB paru dan TB kelenjar,q,b,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
688,105,saya menjalani minum obat merah sy mengalamin keracunan hati dan sempat dirawat,q,b,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
689,105,nah saat ini sakit di dada itu kambuh dok seperti tarik nafas sedikit dan sakit pada punggung kiri dan dibawah rusuk kiri seperti nyeri sekali dan juga lengan kiri seperti pegal,q,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
690,105,pertanyaan saya apa saya boleh minum obat isodripone itu dok??,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
691,106,"Alo, terimakasih atas pertanyaannya",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
692,106,"Nyeri dada hingga terasa ke punggung dan lengan kiri bisa terjadi karena beragam faktor, seperti ",a,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
693,106,"serangan jantung, gangguan katup atau irama jantung, endokarditis, lemah jantung, gastritis, gastroesophageal reflux disease, kram otot, syaraf kejepit, gangguan kecemasan, gangguan psikosomatis, radang sendi, pleuritis, bronkhitis, pneumonia, dan sebagainya",a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,106,"Kondisi Anda yang pernah mengalami tuberkulosis dan gangguan jantung (yang dievaluasi lewat EKG) bisa jadi berkaitan dengan keluhan Anda saat ini, bisa juga tidak",a,b,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
695,106,"Tanpa memeriksa Anda langsung, tentu bukan wewenang kami menentukan apakah pengobatan yang tepat untuk Anda jalani kini",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,106,"Baiknya, sebelum meminum obat apapun, Anda periksalah dulu ke dokter atau dokter penyakit dalam terdekat ya",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
697,106,"Sementara ini, penanganan awal yang bisa dilakukan yakni: Kompres hangat dada, punggung, dan lengan yang nyeri dengan air hangat",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
698,106,"Perbanyak istirahat, jangan panik, atur napas dengan baik",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
699,106,"Makanlah porsi kecil-kecil tapi sering, namun jangan yang terlalu pedas, mengandung banyak gas, apalagi berkafein",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700,106,Rutin berolahraga dan jaga berat badan ideal,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
701,106,Jangan merokok,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
702,106,Semoga membantuya,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
703,107,"Halo dok , sudah lima hari sejak ayah saya terkena serangan jantung dan sudah tiga hari dirawat di rumah sakit",q,b,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
704,107,"Saat ini sudah diperbolehkan pulang tetapi saat pagi maupun sore hari gejala awal serangan jantung ayah saya timbul yaitu tangan kanan kebas , menjalar hingga punggung , rahang terasa sakit , dada ayah saya pun juga terasa nyeri walaupun tidak se-nyeri serangan jantung pertama dan Alhamdulillah sudah reda kembali",q,b,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
705,107,Bagaimana tindakan yang perlu saya lakukan apabila gejala tersebut timbul kembali dok? Saya sangat khawatir dan cemas takut ayah saya terkena serangan jantung lagi,q,b,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
706,107,"Selain itu ayah saya juga terkena asam urat, kedua kakinya membengkak",q,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
707,108,"alo terima kasih sudah bertanya kepada alodokter, saya dr AInul ",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
708,108,serangan jantung atau penyakit jantung koroner terjadi ketika terdapat salah satu bagian atau otot jantung yang mengalami kekurangan asupan darah,a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
709,108,kekurangan asupan darah ini dapat disebabkan oleh penyembuatan pada pembuluh darah arteri karena adanya tumpukan lemak atau arterosklrosis,a,b,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
710,108,"serangan jantung ini dapat dipicu faktor paparan asap rokok, makanan tinggi lemak kolesterol, kegemukan, stres, menderita kencing manis dan jarang melakukan olahraga",a,b,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
711,108,"Gejala dapat berupa nyeri dada seperti ditekan benda berat disertai penjalaran nyeri ke leher, bahu, lengan atau punggung, dapat juga diserati keringat dingin mual dan muntah",a,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,108,untuk menegakkan diagnosa serangan jantung dapat dilakukan wawancara pemeriksaan fisik dan bahkan pemeriksaan penunjang seperti rekam jantung,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
713,108,Jika mengalami keluhan serangan jantung seperti diatas maka segera ke UGD rumah sakit terdekat,a,b,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
714,108,"pengobatan dapat dilakukan dengan pemberian peread nyeri, obat pengecer darah untuk mencegah terjadinya bekuan darah, obat penghancur bekuan darah, dan lain lain",a,b,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
715,108,"secara umum gejala akan tetap ada jika kebutuhan oksigen tubuh masih meningkat, karena masih dalam fase penyembuhan",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,108,pada saat pulang dari rumah sakit obat pereda nyeri dan obat lainnya sebaiknya dikonsumsi secara rutin,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
717,108,"selain itu hindari paparan asap rokok, hindari aktivitas berlebihan, lakukan aktivitas secara bertahap, makan makanan yang sehat dan bergizi seimbang,batasi asupan makanan berlemak",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
718,108,Jika muncul serangan atau nyeri sebaiknya duduk atau berbaring,a,b,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
719,108,Secara umum nyeri dapat muncul ketika melakukan aktivitas fisik,a,b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
720,108,Rutin melakukan pengobatan dan kontrol ke RS meskipun sudah sembuh,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
721,108,semoga membantu,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
722,109,Pagi dok,q,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,109,Dok saya sedang hamil 6 bln,q,b,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
724,109,kemarin saya pulang kerja kehujanan,q,b,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
725,109,malm nya kenapa dda saya sesak sakit serasa terbakar tembus ke punggung dan bahu s terasa panas sampy ke tangan d sertai keluar keringat d telspak kaki dan tangan juga sakit kepala,q,b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
726,109,Mohon penjelasan nya dok saya sakit apa,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
727,109,terus apa bisa berpengaruh pada janin saya,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728,109,Terimakasih sebelum nya,q,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,110,"Alo, terimakasih atas pertanyaannya",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
730,110,"Dada nyeri, sesak, panas, hingga terasa tidak nyaman ke punggung dan bahu, disertai berkeringat berlebih dan nyeri kepala saat hamil bisa jadi berbahaya, bisa juga tidak",a,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
731,110,"Keluhan Anda ini bisa muncul karena beraga pencetus, contohnya gastroesophageal reflux disease (GERD), serangan jantung, gastritis, kardiomiopati, pleuritis, bronkhitis, pneumonia, asma, COVID-19, tukak lambung, ISPA, gangguan katup atau irama jantung, batu atau radang empedu, pankreatitis, skoliosis, syaraf kejepit, rheumatoid arthritis, gangguan cemas berlebih, infeksi virus atau bakteri, gangguan somatoform, dan sebagainya",a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
732,110,"Jika ingin memastikan penyebab keluhan Anda, idealnya Anda perlu periksa langsung ke dokter atau dokter kandungan",a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
733,110,"Biasanya, cukup dengan wawancara dan pemeriksaan fisik, dokter sudah tahu langkah penanganan terbaik yang perlu dilakukan guna mengatasi kondisi Anda",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
734,110,"Namun jika perlu, bisa juga nantinya Anda dianjurkan untuk menjalani pemeriksaan lanjutan, semisal cek darah, rekam jantung, dan sebagainya",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
735,110,"Sementara ini, yang sebaiknya Anda lakukan ialah: Banyak beristirahat Kompres hangat dada, punggung, dan bahu Anda yang tidak nyaman Jangan berpikiran yang tidak-tidak, tenangkan hati Anda Kurangi dulu kegiatan fisik yang terlalu melelahkan Kenakan pakaian yang nyaman Hindari hal-hal yang membuat Anda alergi Makan yang teratur, porsi kecil namun sering Kurangi mengkonsumsi makanan pedas, bergas, minuman bersoda, dan berkafein selama dada Anda masih sesak Jangan langsung berbaring jika habis makan ",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
736,110,Semoga membantu ya,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
737,111,"Dok, saya mau bertanya, bapak saya kemarin senin baru saja melaksanakan operasi by pass jantung, sekarang sudah berada di ruang intermediate",q,b,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
738,111,Lalu tadi pagi kata susternya sempat anfal,q,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,111,Apa penyebabnya dan bagaimana cara mencegah hal tsb terulang kembali? Apa yang harus dilakukan pasien agar proses pemulihan lebih cepat? Terima kasih dok Mohon infonya 🙏,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
740,112,"Alo Harry, terima kasih ya sudah bertanya di Alodokter",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
741,112,"Berdasarkan data yang ada hingga saat ini, kemungkinana untuk terjadinya kembali serangan jantung pasca operasi bypass jantung terutama pada 1 tahun pertama memang berisiko untuk terjadi yang mana hal ini seringkali berhubungan dengan : jenis kelamin (perempuan kebih berisiko) riwayat serangan jantung sebelum operasi dilakukan merokok usia muda Namun untuk mekanisme terjadinya sendiri sampai saat ini masih belum benar-benar jelas",a,b,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
742,112,"Untuk mencegah terjadinya serangan berulang, selama masih dilakukan perawatan di rumah sakit dalam pengawasan dokter sudah pasti diminimalisir sedapat mungkin serta apa saja yang sebaiknya dilakukan oleh pasien sudah diarahkan",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
743,112,"Untuk selanjutnya setelah pulang dari perawatan untuk mencegah serangan berulang sangat penting untuk melakukan olahraga rutin (dengan jenis sesuai arahan dokter), menjaga berat badan agar selalu ideal, menghindari konsumsi makanan yang tinggi akan lemak jenuh, garam dan gula, menghindari rokok dan minuman beralkohol serta menghindari stres berlebih",a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
744,112,Semoga membantu,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
745,113,"Dok,kmrim2 dada saya berdebar kencang ,lemas,dan berkunang2 sehabis kaget",q,b,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
746,113,apakah sy terkena serangan jantung??dan jantung suka terasa terhentak tiba2,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
747,114,"Selamat malam, terima kasih telah bertanya di Alodokter",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,114,Kondisi serangan jantung terjadi ketika aliran darah menuju otot jantung terganggu,a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,114,"Gangguan ini bisa disebabkan oleh penumpukan lemak pada pembuluh darah, penyalah gunaan obat-obatan terlarang, dan keracunan",a,b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
750,114,"Gejala dari serangan jantung meliputi nyeri terutama pada dada bagian kiri dengan sensasi seperti tertekan atau tertindih, nyeri menjalar ke area leher, rahang, lengan atau punggung, sesak napas, pusing, hingga penurunan kesadaran",a,b,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
751,114,Kondisi ini juga merupakan suatu kegawat daruratan medis,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
752,114,"Dari pemahaman tersebut, kemungkinan besar apa yang Anda alami beberapa waktu lalu bukanlah serangan jantung",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,114,"Hal ini karena yang Anda alami penyebabnya jelas, yakni karena Anda kaget, dimana jantung berdebar kencang, lemas dan berkunang-kunang merupakan suatu kondisi medis yang wajar ditemui pada orang yang sedemikian kaget dan takutnya",a,b,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
754,114,"Selain itu, jika Anda bukan merupakan seorang lansia, atau setidaknya berusia 55 tahun ke atas, tidak mengalami kolesterol tinggi, tekanan darah tinggi, atau obesitas, kecenderungan Anda untuk terkena serangan jantung lebih kecil",a,b,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
755,114,Gejala yang Anda alami pun tidak seberat penderita serangan jantung,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,114,"Intinya, dari cerita Anda kami belum menangkap adanya kecenderungan ke arah serangan jantung",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,114,Gejala yang Anda rasakan lebih mengarah ke respon normal tubuh ketika kaget,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,114,"Adapun Anda merasa sering terhentak tiba-tiba, ini perlu dikaji lebih lanjut, apa yang Anda maksud dengan terhentak, pada situasi seperti apa, seberapa sering, ada tidaknya gejala lain, dan bagaimana hasil dari rekam jantungnya",a,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
759,114,"Maka terkait keluhan tersebut, jika Anda memang merasa terganggu atau khawatir, lebih baik konsultasikan ke dokter jantung atau boleh ke dokter umum terlebih dahulu",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
760,114,"Sekian, semoga menjawab pertanyaan Anda",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
761,115,"halo dok, selamat sore, izin bertanya, bapak saya tiba2 merasa sesak napas, dan dada sakit",q,b,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
762,115,"itu pernah dialami 6bulan belakangan ini, udh sembuh, tp skrg kumat lagi,diduga itu serangan jantung dok",q,b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
763,115,"saya sbg anak sedih melihat orang tua sakit, untuk mengatasi itu semua gimana ya dok? makanan, minuman, serta obat apa yg harus dikonsumsi? terimakasih dok",q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
764,116,Alo putri terima kasih sudah bertanya kepada Alodokter,a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
765,116, serangan jantung merupakan suatu kondisi dimana aliran darah menujuh jantung tersumbat,a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766,116,"dimana serangan jantung merupakan kondisi gawat darurat yang perlu penangan segera, maka segera kenali gejalanya seperti nyeri dada, sesak nafas, denyut jantung cepat dan tidak beraturan, keringat dingin serta tubuh terasa lemas dan pusing",a,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
767,116,namun terkadang tidak menimbulkan gejala dan langsung mengalami henti jantung,a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
768,116,dimana penybab utama serangan jantung adalah penyakit jantung koroner,a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
769,116,"serta daa beberapa faktor pemicunya seperti berusia lanjut, memiliki penyakit hipertensi dan diabetes, kelurga yang memiliki riwayat serangan jantung, kegemukan, merokok, menderita kolestrol yang tinggi",a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
770,116,"bila terjadinya gejala serangan jantung maka segera membawa ke UGD terdekat agar mendapatkan penolongan segera, serta biasanya dokter akan melakukan pemeriksaan lebih lanjut sepert EKG (rekam jantung), USG jantung, foto rongen dll",a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
771,116,dengan begitu terdeteksi kemungkinan penyebabnya,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,116,"nah untuk pencegahan saran saya sebaiknya bila bapak anda memiliki penyakit darah tinggi dan gula serta kolestrol maka diobatai dan dipantau rutin ya, dikontrol ulang",a,b,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
773,116,"serta hindari rokok, hindari stres, hindari makanan yang tinggi garam , makanan tinggi gula dan tinggi lemak, minuman alkohol dan kafein sebaiknya dihindari",a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
774,116,rutin melakukan olaharaga setidaknya 30 menit selama 5 hari dalam seminggu,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
775,116,hindari sters,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
776,116,konsumsilah makanan yang tinggi serat dan lemak tak jenuh,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
777,116,demikian info yang bisa saya berikan terima kasih,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
778,117,Wanita di usia 20 thn apakan sudah bisah di katakan terkena serangan jantung?,q,b,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
779,118,"Alo, terimakasih atas pertanyaannya",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
780,118,"Serangan jantung adalah suatu kondisi dimana aliran darah koroner, yang mensuplai otot jantung, menyempit atau tersumbat",a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
781,118,"Kondisi ini bisa membuat jantung tidak bisa berfungsi dengan baik, lantas timbullah rasa tidak nyaman dominan di dada sebelah kiri, yang bisa menjalar hingga ke leher, rahang, dan lengan kiri",a,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
782,118,"Rasa tidak nyaman ini khasnya muncul bagaikan ditekan benda berat, tidak tajam di 1 titik, memberat dengan aktifitas, membaik dengan istirahat, dan kerap muncul disertai mual, keringat dingin, lemas, pandangan kabur, pusing, bahkan penurunan kesadaran",a,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
783,118,"Secara epidemiologi, risiko terjadinya serangan jantung akan meningkat seiring dengan pertambahan usia",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
